Canada,pp30_2_5_Standard_15,,125015,P30
Canada,pp30_2_5_Standard_16,,125016,P30
Canada,pp30_2_5_Standard_17,,125017,P30
Canada,pp30_2_5_Standard_18,,125018,P30
Canada,pp30_2_5_Standard_19,,125019,P30
Canada,pp30_2_5_NoDtmf1,,125020,P30
Canada,pp30_2_5_NoDtmf2,,125021,P30
Canada,pp30_2_5_NoDtmf3,,125022,P30
Canada,pp30_2_5_NoDtmf4,,125023,P30
Canada,pp30_2_5_NoDtmf5,,125024,P30
Canada,pp30_2_5_NoDtmf6,,125025,P30
Canada,pp30_2_5_NoDtmf7,,125026,P30
Canada,pp30_2_5_NoDtmf8,,125027,P30
Canada,pp30_2_5_NoDtmf9,,125028,P30
Canada,pp30_2_5_NoDtmf0,,125029,P30
Canada,pp30_2_5_NoDtmfStar,,125030,P30
Canada,pp30_2_5_NoDtmf#,,125031,P30
Canada,pp30_2_5_NoDtmfs,,125032,P30
Canada,pp30_2_5_NoRtd1,,125033,P30
Canada,pp30_2_5_NoRtd2,,125034,P30
Canada,pp30_2_5_NoRtd3,,125035,P30
Canada,pp30_2_5_NoRtds,,125036,P30
Canada,pp30_2_5_NoFax1100,,125037,P30
Canada,pp30_2_5_NoFax2100,,125038,P30
Canada,pp30_2_5_NoFaxs,,125039,P30
Canada,pp30_2_5_SpeechPow-4.5,,125040,P30
Canada,pp30_2_5_SpeechPow+4.5,,125041,P30
Canada,pp30_2_5_SpeechWhNoise-40,,125042,P30
Canada,pp30_2_5_CmsgNoise-40,,125043,P30
Canada,pp30_2_5_DTMFModDuration,,125044,P30
Canada,pp30_2_5_FaxHalfDuration,,125045,P30
Canada,pp30_2_6_Standard_00,,126000,P30
Canada,pp30_2_6_Standard_01,,126001,P30
Canada,pp30_2_6_Standard_02,,126002,P30
Canada,pp30_2_6_Standard_03,,126003,P30
Canada,pp30_2_6_Standard_04,,126004,P30
Canada,pp30_2_6_Standard_05,,126005,P30
Canada,pp30_2_6_Standard_06,,126006,P30
Canada,pp30_2_6_Standard_07,,126007,P30
Canada,pp30_2_6_Standard_08,,126008,P30
Canada,pp30_2_6_Standard_09,,126009,P30
Canada,pp30_2_6_Standard_10,,126010,P30
Canada,pp30_2_6_Standard_11,,126011,P30
Canada,pp30_2_6_Standard_12,,126012,P30
Canada,pp30_2_6_Standard_13,,126013,P30
Canada,pp30_2_6_Standard_14,,126014,P30
Canada,pp30_2_6_Standard_15,,126015,P30
Canada,pp30_2_6_Standard_16,,126016,P30
Canada,pp30_2_6_Standard_17,,126017,P30
Canada,pp30_2_6_Standard_18,,126018,P30
Canada,pp30_2_6_Standard_19,,126019,P30
Canada,pp30_2_6_NoDtmf1,,126020,P30
Canada,pp30_2_6_NoDtmf2,,126021,P30
Canada,pp30_2_6_NoDtmf3,,126022,P30
Canada,pp30_2_6_NoDtmf4,,126023,P30
Canada,pp30_2_6_NoDtmf5,,126024,P30
Canada,pp30_2_6_NoDtmf6,,126025,P30
Canada,pp30_2_6_NoDtmf7,,126026,P30
