USA,Abbeville LA,,710297,ANN,,,,,,,,,,,,,,,,,,,,SCFActive2Attendant
USA,Abbeville LA,,710298,ANN,,,,,,,,,,,,,,,,,,,,SCFActive2Num
USA,Abbeville LA,,710299,ANN,,,,,,,,,,,,,,,,,,,,SCFactive2VoiceMail
USA,Abbeville LA,,710300,ANN,,,,,,,,,,,,,,,,,,,,SCFDeact
USA,Abbeville LA,,710301,ANN,,,,,,,,,,,,,,,,,,,,SCFisActive2VoiceMail
USA,Abbeville LA,,710302,ANN,,,,,,,,,,,,,,,,,,,,SCFNotActive
USA,Abbeville LA,,710303,ANN,,,,,,,,,,,,,,,,,,,,SCFtoAttd
USA,Abbeville LA,,710304,ANN,,,,,,,,,,,,,,,,,,,,SCR2Ann
USA,Abbeville LA,,710305,ANN,,,,,,,,,,,,,,,,,,,,SCR2FWDNum
USA,Abbeville LA,,710306,ANN,,,,,,,,,,,,,,,,,,,,SCR2VoiceMail
USA,Abbeville LA,,710307,ANN,,,,,,,,,,,,,,,,,,,,SCRactive
USA,Abbeville LA,,710308,ANN,,,,,,,,,,,,,,,,,,,,SCRAddSuccess
USA,Abbeville LA,,710309,ANN,,,,,,,,,,,,,,,,,,,,SCRDeact
USA,Abbeville LA,,710310,ANN,,,,,,,,,,,,,,,,,,,,SCRisActive
USA,Abbeville LA,,710311,ANN,,,,,,,,,,,,,,,,,,,,SCRListFull
USA,Abbeville LA,,710312,ANN,,,,,,,,,,,,,,,,,,,,SCRNotActive
USA,Abbeville LA,,710313,ANN,,,,,,,,,,,,,,,,,,,,SDAActive
USA,Abbeville LA,,710314,ANN,,,,,,,,,,,,,,,,,,,,SDADeact
USA,Abbeville LA,,710315,ANN,,,,,,,,,,,,,,,,,,,,SDANotActive
USA,Abbeville LA,,710316,ANN,,,,,,,,,,,,,,,,,,,,SDAStatusActive
USA,Abbeville LA,,710317,ANN,,,,,,,,,,,,,,,,,,,,Seconds
USA,Abbeville LA,,710318,ANN,,,,,,,,,,,,,,,,,,,,SeqRingActive
USA,Abbeville LA,,710319,ANN,,,,,,,,,,,,,,,,,,,,SeqRingDeact
USA,Abbeville LA,,710320,ANN,,,,,,,,,,,,,,,,,,,,SeqRingHold
USA,Abbeville LA,,710321,ANN,,,,,,,,,,,,,,,,,,,,SeqRingNotActive
USA,Abbeville LA,,710322,ANN,,,,,,,,,,,,,,,,,,,,SeqRingStatusActive
USA,Abbeville LA,,710323,ANN,,,,,,,,,,,,,,,,,,,,ServiceDeny
USA,Abbeville LA,,710324,ANN,,,,,,,,,,,,,,,,,,,,SimplePIN
USA,Abbeville LA,,710325,ANN,,,,,,,,,,,,,,,,,,,,SimRingActive
USA,Abbeville LA,,710326,ANN,,,,,,,,,,,,,,,,,,,,SimRingDeact
USA,Abbeville LA,,710327,ANN,,,,,,,,,,,,,,,,,,,,SimRingNotActive
USA,Abbeville LA,,710328,ANN,,,,,,,,,,,,,,,,,,,,SimRingStatusActive
USA,Abbeville LA,,710329,ANN,,,,,,,,,,,,,,,,,,,,SNBBlockOutgoingCall
USA,Abbeville LA,,710330,ANN,,,,,,,,,,,,,,,,,,,,SNBCantCompleteCall
USA,Abbeville LA,,710331,ANN,,,,,,,,,,,,,,,,,,,,SNBChallengeLocation
USA,Abbeville LA,,710332,ANN,,,,,,,,,,,,,,,,,,,,SNBConfirmLocation
USA,Abbeville LA,,710333,ANN,,,,,,,,,,,,,,,,,,,,SNBFixedChallenge
USA,Abbeville LA,,710334,ANN,,,,,,,,,,,,,,,,,,,,SNBUnexpectedResp
USA,Abbeville LA,,710335,ANN,,,,,,,,,,,,,,,,,,,,SupplyFWD2Num
USA,Abbeville LA,,710336,ANN,,,,,,,,,,,,,,,,,,,,SystemError
USA,Abbeville LA,,710337,ANN,,,,,,,,,,,,,,,,,,,,SystemUnavailErrorCode
USA,Abbeville LA,,710338,ANN,,,,,,,,,,,,,,,,,,,,TermErrorCode
USA,Abbeville LA,,710339,ANN,,,,,,,,,,,,,,,,,,,,ToReturnThisCall
USA,Abbeville LA,,710340,ANN,,,,,,,,,,,,,,,,,,,,TraceCLGunknown
USA,Abbeville LA,,710341,ANN,,,,,,,,,,,,,,,,,,,,TraceNotProvided
USA,Abbeville LA,,710342,ANN,,,,,,,,,,,,,,,,,,,,TraceProduced
USA,Abbeville LA,,710343,ANN,,,,,,,,,,,,,,,,,,,,TransInvalidNum
USA,Abbeville LA,,710344,ANN,,,,,,,,,,,,,,,,,,,,TryLater
USA,Abbeville LA,,710345,ANN,,,,,,,,,,,,,,,,,,,,TryLaterErrorCode
USA,Abbeville LA,,710346,ANN,,,,,,,,,,,,,,,,,,,,UnansFWD2voiceMail
USA,Abbeville LA,,710347,ANN,,,,,,,,,,,,,,,,,,,,VacantNumber
USA,Abbeville LA,,710348,ANN,,,,,,,,,,,,,,,,,,,,VariableTimerValue
USA,Abbeville LA,,710349,ANN,,,,,,,,,,,,,,,,,,,,WasReceivedFrom
USA,Abbeville LA,,710350,ANN,,,,,,,,,,,,,,,,,,,,WhenNotRegistered
USA,Abbeville LA,,710351,ANN,,,,,,,,,,,,,,,,,,,,WhenPhoneBusy
USA,Abbeville LA,,710352,ANN,,,,,,,,,,,,,,,,,,,,WrongAccessNumHangUp
USA,Abbeville LA,,710353,ANN,,,,,,,,,,,,,,,,,,,,WrongPINlength
USA,Abbeville LA,,710354,ANN,,,,,,,,,,,,,,,,,,,,YourCurrentTime
USA,Abbeville LA,,710355,ANN,,,,,,,,,,,,,,,,,,,,YourReminderCall
